FID,SR_01_1,SR_01_2,SR_01_3,SR_01_4,SR_01_5,SR_01_6,SR_01_7,SR_02_1,SR_02_2,SR_02_3,SR_02_4,SR_02_5,SR_02_6,SR_02_7,SR_03_1,SR_03_2,SR_03_3,SR_03_4,SR_03_5,SR_03_6,SR_03_7,SR_04_1,SR_04_2,SR_04_3,SR_04_4,SR_04_5,SR_04_6,SR_04_7,SR_05_1,SR_05_2,SR_05_3,SR_05_4,SR_05_5,SR_05_6,SR_05_7,SR_06_1,SR_06_2,SR_06_3,SR_06_4,SR_06_5,SR_06_6,SR_06_7,SR_07_1,SR_07_2,SR_07_3,SR_07_4,SR_07_5,SR_07_6,SR_07_7,SR_08_1,SR_08_2,SR_08_3,SR_08_4,SR_08_5,SR_08_6,SR_08_7,SR_09_1,SR_09_2,SR_09_3,SR_09_4,SR_09_5,SR_09_6,SR_09_7,SR_10_1,SR_10_2,SR_10_3,SR_10_4,SR_10_5,SR_10_6,SR_10_7,SR_11_1,SR_11_2,SR_11_3,SR_11_4,SR_11_5,SR_11_6,SR_11_7,SR_12_1,SR_12_2,SR_12_3,SR_12_4,SR_12_5,SR_12_6,SR_12_7,L
451,0.439965636,0.446605533,0.4246943,0.439880282,0.424790233,0.04151281,0.055162385,0.414090991,0.421428531,0.402928919,0.414761305,0.398485065,0.043182611,0.049893152,0.285089493,0.302336216,0.307397634,0.33168599,0.336866856,0.0519295,0.051499847,0.02761789,0.039616071,0.058301866,0.081470549,0.135971829,0.154412076,0.110365756,0.234651253,0.230065748,0.220613077,0.217285529,0.225805327,0.084051512,0.093824476,0.006534839,0.010059629,0.019964725,0.017282462,0.033105027,0.014318253,0.01021855,0.017423531,0.014952119,0.0392446,0.035260014,0.200603858,0.070186704,0.051611818,-0.009561107,-0.001803062,0.047645669,0.034785111,0.205626428,0.06609343,0.053248048,0.007766223,0.013728122,0.035133835,0.037299179,0.153767526,0.07255017,0.040649749,-0.024016356,-0.000963437,0.032982275,0.045301303,0.079286538,0.055782221,0.046949223,0.013833881,0.018546904,0.025673138,0.032976754,0.050553337,0.076475337,0.065818213,0.537080348,0.55621171,0.542547107,0.563758254,0.546826065,0.060959056,0.073499925,1
1684,0.45735696,0.467665702,0.449088573,0.463410467,0.441406339,0.046773907,0.060413465,0.43093586,0.438566387,0.420534164,0.431120872,0.4101713,0.040674057,0.050201137,0.013509938,0.024394076,0.068910979,0.138865709,0.211365581,0.090384208,0.081801251,0.026482997,0.034930721,0.051660251,0.070294969,0.109841496,0.154708073,0.13082853,0.06287875,0.064844437,0.082985997,0.098668903,0.14546518,0.097702883,0.093643352,0.027514717,0.034656025,0.052271578,0.063443199,0.132451907,0.16159156,0.13308844,0.146934777,0.145851359,0.149816975,0.14554365,0.267302632,0.127772018,0.098256245,0.004253516,0.003508132,0.048091333,0.036162753,0.227346107,0.078691803,0.056957599,0.009364124,0.013983333,0.031968888,0.034552854,0.135143235,0.091758132,0.052972104,0.020580726,0.02947633,0.045922779,0.065477915,0.113223948,0.139382169,0.101821452,0.021039002,0.02971055,0.045205973,0.062424213,0.097861871,0.13025181,0.1057484,0.455989301,0.469170064,0.448825538,0.46785298,0.453374594,0.100043513,0.106542848,5
1486,0.511151195,0.520974457,0.501620293,0.519117534,0.519557536,0.059660524,0.071264081,0.422919631,0.42295289,0.404168934,0.422787905,0.426406294,0.062249873,0.064983949,0.145991698,0.155448809,0.174698815,0.184273168,0.217225403,0.060579602,0.060099076,0.02728579,0.036766056,0.055552896,0.076383419,0.128016829,0.175312489,0.135328948,0.069582239,0.070424609,0.098823421,0.11555066,0.193126723,0.115028158,0.105779484,0.021186581,0.02872158,0.05135987,0.060395788,0.160461053,0.158431843,0.119884074,0.064784206,0.057599474,0.080447622,0.07085447,0.284148782,0.104410268,0.069194347,0.002218816,0.019708818,0.065209739,0.055924874,0.245343402,0.100917764,0.062974997,0.019553948,0.02541,0.04461224,0.054872625,0.155492231,0.150346845,0.103476703,0.016142501,0.03066829,0.059252363,0.079689205,0.136369601,0.138058692,0.10485895,0.022263421,0.031533815,0.05152053,0.074145786,0.134305671,0.169344991,0.127262756,0.611352503,0.637371838,0.637464464,0.671308339,0.68348068,0.079544477,0.100567497,3
463,0.361051619,0.366185308,0.349504918,0.360817283,0.347994208,0.034967396,0.046018027,0.335024863,0.340935379,0.325091541,0.334839284,0.322685242,0.03825289,0.0425408,0.191033959,0.204160437,0.213520169,0.235542834,0.251024961,0.062462419,0.05556402,0.018129189,0.027402248,0.042175438,0.059221439,0.098477066,0.118039414,0.086822785,0.149060279,0.146334529,0.143448964,0.142338634,0.153151661,0.068245307,0.073941961,0.004802375,0.009987733,0.022920754,0.022809908,0.047673322,0.017801581,0.012115897,0.021920303,0.018224634,0.035926696,0.032603286,0.207266599,0.091009587,0.06253875,0.017514898,0.026792694,0.051723525,0.047843877,0.152768925,0.051505353,0.038508225,0.004469606,0.009841499,0.029100049,0.029454822,0.135910705,0.06240559,0.034347683,0.010251912,0.022064572,0.03886443,0.047939185,0.073335983,0.061694618,0.0475941,0.014127079,0.018047191,0.025322437,0.033422843,0.052414622,0.077980913,0.067321874,0.384446234,0.389686167,0.367804796,0.377756476,0.360153794,0.047394216,0.063908271,3
1384,0.341695368,0.348403513,0.334735245,0.347185314,0.335836023,0.038442608,0.048361707,0.313468099,0.317769974,0.303940445,0.312931746,0.301634401,0.037378095,0.042716328,4.20377E-05,0.00291021,0.053818196,0.078527018,0.115293816,0.067110255,0.060837183,0.02113466,0.027071388,0.039657801,0.053706139,0.083210662,0.118664727,0.102897339,0.069864944,0.070621513,0.082868375,0.094129331,0.128109097,0.078345709,0.075485952,0.020244468,0.025792241,0.040429469,0.050000295,0.093916662,0.121629968,0.102012865,0.051204756,0.047108147,0.05749109,0.052198634,0.190667808,0.065841541,0.044856463,0.001445105,0.012462391,0.037338976,0.031281944,0.164557695,0.05844203,0.035970297,0.006366228,0.009656013,0.024912231,0.018331276,0.119046479,0.068836838,0.035490442,0.006054507,0.019880004,0.039947331,0.052562475,0.083258621,0.078673087,0.059042577,0.014917399,0.020414025,0.03125231,0.042925801,0.067612596,0.093472086,0.077326387,0.39859286,0.417282492,0.416086107,0.441263348,0.441617489,0.073227607,0.082716979,4
795,0.484726995,0.484307766,0.454113603,0.468912303,0.457735509,0.056778315,0.064683259,0.479931533,0.477471113,0.443869621,0.46055451,0.440800756,0.056821313,0.059673455,0.346254021,0.358506143,0.358733982,0.382707447,0.390767962,0.093315557,0.087139405,0.022941964,0.036060993,0.05642169,0.078363858,0.127837017,0.15571174,0.11662028,0.296608627,0.289973557,0.276261508,0.27266857,0.280089676,0.095678158,0.105314732,0.009189782,0.013629722,0.027472042,0.025078887,0.079136208,0.056151051,0.038279042,0.00846024,0.012005476,0.037130218,0.017641665,0.219873831,0.064768806,0.036729284,0.002645873,0.013906904,0.04370141,0.039221529,0.225714728,0.080157451,0.045537364,0.007965595,0.014172739,0.036469128,0.037878178,0.179275095,0.094918415,0.052488972,0.285005391,0.287835032,0.286834389,0.299440056,0.318270117,0.141992077,0.140921965,0.015735641,0.023401916,0.038403511,0.053480931,0.090725757,0.11381048,0.088069156,0.460151821,0.45918709,0.428418338,0.446742028,0.444650531,0.047677338,0.055009145,3
1365,0.237634405,0.213322386,0.206283748,0.197715476,0.238202959,0.032418493,0.039905913,0.2381102,0.23408778,0.223487839,0.227697954,0.24735871,0.035175476,0.037046786,0.072869398,0.092543013,0.126423299,0.13453187,0.159224048,0.045449782,0.045109961,0.015688235,0.02167996,0.034484699,0.045284346,0.080450289,0.098709643,0.07880532,0.04295994,0.044324901,0.063288555,0.07479316,0.125535443,0.075745836,0.070631921,0.012927758,0.018866887,0.035306431,0.038459543,0.110469609,0.095613055,0.071877934,0.049910456,0.044601865,0.058550261,0.053092387,0.185737967,0.064829856,0.045652542,0.000159925,0.012588373,0.038803298,0.033808768,0.157900989,0.057496089,0.036871526,0.006616944,0.009602004,0.021414345,0.019880673,0.109952345,0.06483335,0.036080357,0.017354073,0.030956188,0.052845754,0.068703212,0.119594589,0.103845157,0.075101107,0.015465179,0.023545595,0.038379226,0.052908171,0.098021932,0.091936357,0.063365377,0.361656547,0.374397159,0.365192503,0.388005018,0.410282671,0.063524261,0.075960815,3
1099,0.654921591,0.668688238,0.645863831,0.665981114,0.637871683,0.06240885,0.078052737,0.608190417,0.619459271,0.583723187,0.606264591,0.574503481,0.061680328,0.070483483,0.33480984,0.359226704,0.381219089,0.422405064,0.443543047,0.107426807,0.10147012,0.023022091,0.035072498,0.054821108,0.074606225,0.120855823,0.155578852,0.116812423,0.181596994,0.176702008,0.188625291,0.192689434,0.226156473,0.104223728,0.107764468,0.038272418,0.043513648,0.059069626,0.066828243,0.130872145,0.173040897,0.147404149,0.013428196,0.020869426,0.057752337,0.025047172,0.304771781,0.095827676,0.059243198,0.008702705,0.026088564,0.0731325,0.063526437,0.310361952,0.112781636,0.071379274,0.011435124,0.015415861,0.035563447,0.026653443,0.245030954,0.111830406,0.054089874,-0.004780409,0.006346271,0.022964837,0.030114384,0.061634794,0.048036266,0.034741148,0.030311393,0.047507908,0.076262087,0.107319057,0.172549501,0.197647095,0.150205553,0.685213506,0.705426157,0.687881887,0.718579888,0.700253844,0.055532508,0.078429177,6
1361,0.75351572,0.760319233,0.723741531,0.775815487,0.795554996,0.111941665,0.124824502,0.68785125,0.701774478,0.679697514,0.724649012,0.73308599,0.118958749,0.114226006,0.130755574,0.158824623,0.232858822,0.285094023,0.476744741,0.262316227,0.219491094,0.060097747,0.081374504,0.122753754,0.165681273,0.239210755,0.305249244,0.248260975,0.265671253,0.264145017,0.282463044,0.300955266,0.371854246,0.188674003,0.191209495,0.058577001,0.070446,0.107065007,0.120281495,0.256401002,0.281590998,0.231849,0.418054253,0.41579929,0.423078477,0.413648754,0.626765549,0.321081012,0.259239018,0.011293462,0.029358845,0.097618744,0.094360001,0.371320754,0.162154377,0.118463755,0.026052501,0.034272887,0.079658493,0.069458075,0.203279421,0.195549697,0.128982499,0.044183467,0.089332998,0.141577512,0.18437025,0.280009747,0.296465755,0.234282762,0.053241998,0.079080999,0.124027014,0.173186019,0.254613489,0.289541245,0.210241556,0.837990284,0.845583081,0.80704993,0.840745747,0.815701485,0.121686757,0.154518992,4
164,0.485679358,0.49229458,0.46614939,0.47850889,0.451825023,0.044491678,0.060706113,0.445949107,0.450783521,0.425855935,0.434531897,0.409990132,0.045309443,0.054018483,0.230592579,0.240792215,0.244161159,0.262931973,0.266094059,0.055692431,0.056149382,0.018239284,0.024180738,0.033302188,0.041888025,0.061453383,0.092204936,0.08343409,0.305731237,0.299639583,0.28189519,0.277025878,0.279076159,0.097720437,0.109308645,0.000678449,0.008383128,0.024448004,0.02294538,0.051379099,0.023340544,0.016148757,0.010786661,0.009127473,0.038486946,0.034308605,0.212769821,0.069349721,0.050463889,0.013678778,0.027543401,0.068772174,0.062959634,0.229163781,0.081027873,0.054804906,0.009473785,0.017254235,0.044572752,0.049000498,0.176978424,0.085456759,0.048656251,0.205004513,0.209359363,0.214163885,0.224153683,0.240837365,0.094421431,0.096166641,0.012141529,0.018265795,0.027171131,0.034634862,0.051619284,0.076765113,0.068054862,0.502233744,0.511196315,0.482164174,0.494638473,0.465658575,0.027193123,0.049048755,3
1040,0.483677149,0.493614525,0.475032002,0.493687123,0.476074874,0.048173815,0.059622839,0.425148219,0.430093229,0.405772686,0.425052702,0.410577148,0.051241733,0.05537108,0.092630811,0.102494664,0.139782935,0.215555072,0.254714578,0.128653347,0.112440348,0.022308063,0.031694956,0.048094779,0.066067606,0.105085492,0.138800547,0.109537177,0.105993025,0.105045527,0.113329992,0.120509207,0.15233925,0.070094794,0.071963482,0.034696288,0.039666146,0.053764801,0.065057784,0.114801444,0.162207216,0.142618448,0.026184093,0.027087489,0.087806605,0.069229186,0.274309367,0.128952727,0.090647757,0.005676925,0.016035412,0.046691924,0.037494436,0.240653798,0.084565781,0.049339719,0.00871652,0.012638453,0.034765787,0.031650014,0.172429889,0.090204425,0.04629913,-0.002657754,0.00476509,0.016144749,0.022618523,0.042045716,0.036467396,0.027419437,0.024147654,0.035538074,0.055096887,0.077019155,0.122031048,0.154043049,0.121759169,0.537710905,0.554905415,0.540518522,0.563728273,0.543154895,0.038159315,0.058431868,4
1511,0.580983996,0.594903171,0.568492889,0.588427663,0.550152719,0.060223456,0.072216779,0.543295264,0.552484155,0.526507378,0.542358696,0.510491908,0.05165438,0.060591489,0.274066567,0.287682384,0.295058817,0.316663295,0.324446589,0.072979748,0.073266655,0.030064536,0.037311859,0.053256791,0.070514709,0.1114977,0.169110775,0.148700327,0.05877864,0.060980979,0.086426862,0.104331307,0.166143909,0.104701482,0.099274233,0.026576526,0.033937745,0.054546755,0.062441792,0.149375141,0.164562955,0.129517019,0.205603465,0.203593433,0.21003136,0.204746485,0.348617703,0.161506146,0.125975952,0.003793262,0.018771987,0.057736363,0.050263777,0.231918067,0.08406128,0.053104077,0.010884362,0.015406064,0.032695178,0.034987431,0.171455309,0.111295246,0.060115017,0.018074734,0.038604364,0.071898676,0.09954904,0.16591531,0.163729176,0.115935139,0.029996665,0.0443267,0.069650106,0.100765675,0.161695138,0.186842814,0.137745768,0.622644603,0.64936316,0.641191185,0.675454974,0.671383619,0.102102645,0.118428275,4
765,0.544164896,0.543407023,0.513586462,0.543476164,0.53287065,0.071786918,0.077643484,0.505959451,0.509960353,0.479782373,0.503182828,0.490233332,0.066432707,0.067768954,0.292666286,0.307219893,0.315010816,0.347147554,0.373098344,0.111388944,0.097402856,0.030339263,0.048316762,0.075928003,0.106056124,0.1688077,0.202210337,0.14868848,0.383145064,0.376188308,0.350912839,0.345440984,0.344362706,0.125755042,0.141637549,0.033065666,0.036947228,0.049648631,0.056539416,0.107631758,0.157041445,0.139311776,0.005961605,0.010855042,0.041803952,0.021693636,0.252998173,0.086474732,0.044942543,0.000928471,0.011349887,0.039645359,0.033387385,0.207899868,0.07715442,0.044317074,0.010239419,0.014896136,0.033003327,0.032436445,0.170926139,0.107588641,0.060405981,0.091858953,0.104248635,0.1361752,0.148738161,0.192356452,0.110900991,0.101123333,0.021929419,0.027283479,0.037309419,0.047548953,0.075606756,0.122814268,0.108805656,0.66028738,0.669079423,0.625642717,0.650879323,0.608156264,0.057889733,0.06928926,2
1628,0.341686726,0.335425317,0.312032253,0.32346195,0.324406415,0.049822345,0.056859765,0.352093756,0.352194309,0.331784129,0.342652678,0.334860712,0.045187734,0.050549373,0.106353745,0.11577078,0.143727958,0.159106493,0.183284998,0.057859216,0.056495391,0.028465156,0.03484172,0.049489766,0.066754609,0.104338512,0.149907738,0.126946956,0.087098598,0.087971717,0.105468601,0.11866945,0.166801333,0.098145857,0.094762504,0.024352187,0.030049842,0.04674492,0.056283128,0.119437732,0.14697811,0.124224454,0.066460699,0.061710939,0.072391249,0.066776954,0.213098437,0.076892652,0.05570133,0.001877813,0.013469921,0.043029845,0.036112733,0.188515157,0.071060941,0.042826172,0.008187344,0.01153375,0.024513751,0.024507735,0.121566407,0.084376954,0.048642423,0.011867188,0.02632875,0.050382655,0.064044997,0.099575855,0.094530471,0.072120547,0.020177344,0.026921719,0.040242031,0.055140156,0.089147344,0.120707028,0.096422806,0.495770931,0.517440915,0.513969064,0.544392645,0.544732988,0.100347579,0.110996097,4
1052,0.505999863,0.514535666,0.493856788,0.512526095,0.498384684,0.055592995,0.068250731,0.469217986,0.47722441,0.452791601,0.468428284,0.451951981,0.053326167,0.059452586,0.135233477,0.15025945,0.175607309,0.213287354,0.256249309,0.114536151,0.097412281,0.024508491,0.034389678,0.050392494,0.068307951,0.106448606,0.145826116,0.116849847,0.244555637,0.239670619,0.231290013,0.229717642,0.241584793,0.098370768,0.107567742,0.033538528,0.035704412,0.044508811,0.05061255,0.091365077,0.133678496,0.116209865,0.006512319,0.009853212,0.044930872,0.025066879,0.265070796,0.087630466,0.054695472,0.007405594,0.023035405,0.064511687,0.054914042,0.269547671,0.093715735,0.058679804,0.00999665,0.014597391,0.05213999,0.043777384,0.219100848,0.106398337,0.053212944,0.002643987,0.015305858,0.034445576,0.04394443,0.067988791,0.057108577,0.045228973,0.019386342,0.023936739,0.031886816,0.041657254,0.06534899,0.100998886,0.085695207,0.598442376,0.616692901,0.599200904,0.62142849,0.597971559,0.057536576,0.076560751,5
798,0.357627332,0.363469154,0.34560129,0.362235367,0.343843371,0.038839586,0.045664076,0.329615176,0.328284115,0.307356834,0.320341259,0.302193403,0.038436227,0.040881775,0.237428635,0.247453943,0.248272374,0.263777405,0.26391083,0.055551648,0.05362818,0.015640201,0.024564048,0.038276788,0.053204671,0.085547604,0.103002824,0.076632969,0.197587729,0.193421185,0.181974828,0.179597497,0.182344973,0.064428963,0.071232587,0.004746683,0.009057867,0.017387412,0.016215038,0.034331344,0.014505332,0.009997893,0.003935468,0.007100213,0.026426835,0.013821306,0.157044098,0.05158443,0.027926154,4.08533E-05,0.008030978,0.028214974,0.025549816,0.136109725,0.045770422,0.027236093,0.005608676,0.010117048,0.026727831,0.028310264,0.123017721,0.05924746,0.033532057,0.136990875,0.139238268,0.144153088,0.15169856,0.167397171,0.08076404,0.077840775,0.011745093,0.017788714,0.027654804,0.037972793,0.060012639,0.079801999,0.064707838,0.360584527,0.36784634,0.348406047,0.363419533,0.343235552,0.031285919,0.037464727,3
1328,0.486405551,0.488817096,0.458644807,0.469870567,0.445346951,0.047255039,0.063998923,0.352523148,0.349912733,0.327972561,0.338492274,0.32790181,0.054266844,0.059137754,0.023135938,0.03637689,0.085412093,0.105188012,0.154102772,0.100792915,0.089843184,0.021383423,0.028120888,0.041478023,0.054719131,0.083394982,0.122090518,0.103803433,0.134971544,0.133808374,0.144461334,0.155358791,0.194119796,0.1076276,0.105978295,0.024921736,0.032620165,0.0508691,0.062614523,0.109689541,0.150127664,0.122488596,0.058866303,0.050685879,0.070054598,0.06013009,0.285045296,0.099996559,0.064613074,0.005041357,0.017669706,0.054556467,0.04440733,0.262948573,0.08981356,0.053457893,0.012328336,0.018164461,0.063138656,0.059334226,0.224941701,0.112917736,0.059516493,0.036534533,0.053846788,0.083303295,0.104045503,0.149595425,0.14020741,0.108311176,0.016334007,0.021787498,0.032680564,0.043349031,0.067253008,0.099915035,0.082620874,0.563698173,0.575509429,0.549722314,0.569440663,0.548797905,0.104653426,0.120898686,3
992,0.42220369,0.431386948,0.414358139,0.438987613,0.423104107,0.054000583,0.057628967,0.373918831,0.379977912,0.35747394,0.376703382,0.367874295,0.053485148,0.053661179,0.129169419,0.137242645,0.15630807,0.17936413,0.212514699,0.112325288,0.098157652,0.024577942,0.036559116,0.056192648,0.077328533,0.119343527,0.157193676,0.123619713,0.256545901,0.250456184,0.239528388,0.235615566,0.237571478,0.089902356,0.102171175,0.026855148,0.030051472,0.041195147,0.044948231,0.100681327,0.130579844,0.107736334,0.007097794,0.00249038,0.033592056,0.021648381,0.219911456,0.076837353,0.045234263,0.003617794,0.012484706,0.039044116,0.032327943,0.195534289,0.079215884,0.043739706,0.007400147,0.011569265,0.029467354,0.028284557,0.141787782,0.089759707,0.048296615,0.003628088,0.012352793,0.026291324,0.034606908,0.054106321,0.043168381,0.032683384,0.012778677,0.019676028,0.031402647,0.043283381,0.069554999,0.102034703,0.081094116,0.451610416,0.462567091,0.445441306,0.466000319,0.455093056,0.05138588,0.068474114,3
456,0.404072911,0.411814153,0.39689815,0.412210405,0.398273349,0.038198259,0.049774863,0.371332526,0.378822654,0.362487763,0.3744452,0.36073181,0.04073137,0.045803782,0.171784043,0.186938539,0.203012645,0.232292444,0.257369488,0.075064406,0.064885259,0.023678742,0.035485592,0.053857353,0.07481999,0.118684359,0.136639312,0.101975255,0.151391178,0.148478106,0.14721562,0.147093073,0.160960227,0.070187829,0.076129884,0.000695791,0.00769657,0.024437094,0.023913987,0.054023545,0.025000494,0.014947715,0.013325,0.008265491,0.04212774,0.033722095,0.20510906,0.07611382,0.053686906,0.024063392,0.033608329,0.059472527,0.055782102,0.172379643,0.058862109,0.043416727,0.004426434,0.010384196,0.029343365,0.032058146,0.1379724,0.061991662,0.034990769,0.004166902,0.022593237,0.0387954,0.047240391,0.06818451,0.056797165,0.046262011,0.015259463,0.020255957,0.029012445,0.037984379,0.057578985,0.084054954,0.073317081,0.432029337,0.441636264,0.423102319,0.437254757,0.418188065,0.040812492,0.056706544,2
